lat,lon,date,offense,street
41.68422398,-86.23935298,2024-07-26T00:00:00Z,,St
41.684225994,-86.22965797,2022-11-08T00:00:00Z,,Bissell
41.68423,-86.2627,2025-03-04T00:00:00Z,,Cottage
41.68423,-86.2297,2025-06-18T00:00:00Z,,Bissell
41.68423,-86.2297,2025-06-18T00:00:00Z,,Bissell
41.68423,-86.2297,2025-06-26T00:00:00Z,,Bissell
41.68423199,-86.282716,2024-07-22T00:00:00Z,,Elmer
41.68424406,-86.27526558,2025-02-05T00:00:00Z,,College
41.684263,-86.26907797,2022-03-14T00:00:00Z,,Lincoln
41.684263,-86.26907797,2024-06-28T00:00:00Z,,Lincoln
41.684263,-86.26907797,2024-06-28T00:00:00Z,,Lincoln
41.684264005,-86.27105803,2022-07-20T00:00:00Z,,Lincoln
41.68426602,-86.24793999,2024-07-08T00:00:00Z,,Hammond
41.68427,-86.2671,2025-04-26T00:00:00Z,,Blaine
41.68427,-86.2671,2025-05-12T00:00:00Z,,Blaine
41.68427,-86.24806697,2024-07-08T00:00:00Z,,Hammond
41.68427201,-86.26705902,2024-09-28T00:00:00Z,,Blaine
41.684295982,-86.24543195,2022-08-07T00:00:00Z,,Niles
41.6843,-86.2454,2024-12-09T00:00:00Z,,Niles
41.68431,-86.2572,2025-06-06T00:00:00Z,,Forest
41.68431,-86.2572,2025-06-06T00:00:00Z,,Forest
41.684311992,-86.25718104,2023-10-17T00:00:00Z,,Forest
41.684312998,-86.23826702,2023-11-20T00:00:00Z,,Notre
41.68432599,-86.26760703,2024-06-06T00:00:00Z,,Blaine
41.68433,-86.2398,2025-07-09T00:00:00Z,,St
41.684346986,-86.26342103,2022-08-15T00:00:00Z,,Harrison
41.68435,-86.2401,2024-08-15T00:00:00Z,,South
41.684350004,-86.28270301,2022-04-27T00:00:00Z,,Elmer
41.684350004,-86.28270301,2022-04-27T00:00:00Z,,Elmer
41.684350004,-86.28270301,2023-07-15T00:00:00Z,,Elmer
41.684352015,-86.25663403,2022-01-01T00:00:00Z,,Lamonte
41.684352979,-86.27319701,2023-12-16T00:00:00Z,,Laporte
41.684354991,-86.28018198,2022-03-18T00:00:00Z,,Obrien
41.684355997,-86.26104995,2023-07-31T00:00:00Z,,Cushing
41.684355997,-86.25649397,2023-11-11T00:00:00Z,,Lamonte
41.684355997,-86.25555101,2023-09-01T00:00:00Z,,Lamonte
41.68436,-86.2038,2024-11-18T00:00:00Z,,Wilder
41.684371,-86.19755402,2023-06-08T00:00:00Z,,Sorin
41.684386004,-86.27911103,2022-04-12T00:00:00Z,,Johnson
41.68439,-86.2504,2025-06-07T00:00:00Z,,Michigan
41.684390991,-86.26342396,2023-02-08T00:00:00Z,,Harrison
41.684401692,-86.24159535,2023-09-08T00:00:00Z,,Crescent
41.684404989,-86.27784502,2022-08-24T00:00:00Z,,Brookfield
41.684416011,-86.19789198,2023-12-08T00:00:00Z,,Sorin
41.684418987,-86.25719302,2022-06-08T00:00:00Z,,Forest
41.684422004,-86.25002096,2022-05-16T00:00:00Z,,Michigan
41.68442301,-86.24042502,2023-03-31T00:00:00Z,,South
41.68444698,-86.26834104,2024-04-16T00:00:00Z,,Cleveland
41.68444698,-86.26834104,2024-04-16T00:00:00Z,,Cleveland
41.68445,-86.2796,2025-08-27T00:00:00Z,,Obrien
41.68446098,-86.28152602,2024-03-17T00:00:00Z,,Huey
41.684464679,-86.26865946,2022-05-16T00:00:00Z,,Cleveland
41.684489982,-86.27786799,2023-04-11T00:00:00Z,,Brookfield
41.684498992,-86.20274502,2023-05-15T00:00:00Z,,Manchester
41.684531011,-86.25402198,2022-07-14T00:00:00Z,,Lamonte
41.684531011,-86.25402198,2023-06-14T00:00:00Z,,Lamonte
41.68454,-86.298,2025-05-19T00:00:00Z,,Westmoor
41.684541991,-86.23873297,2022-03-22T00:00:00Z,,Almond
41.684541991,-86.23873297,2023-02-08T00:00:00Z,,Almond
41.684541991,-86.23873297,2023-11-10T00:00:00Z,,Almond
41.68456198,-86.22989299,2024-07-28T00:00:00Z,,Bissell
41.684576986,-86.23155102,2023-01-26T00:00:00Z,,Bissell
41.68458,-86.2572,2025-05-12T00:00:00Z,,Forest
41.68458,-86.2572,2025-05-12T00:00:00Z,,Forest
41.68458,-86.2316,2025-05-06T00:00:00Z,,Bissell
41.68458,-86.2316,2025-07-16T00:00:00Z,,Bissell
41.68458499,-86.22612399,2022-10-23T00:00:00Z,,Twyckenham
41.68459002,-86.23826199,2022-02-16T00:00:00Z,,Notre
41.684595007,-86.23690798,2022-09-06T00:00:00Z,,Frances
41.68459653,-86.26614445,2024-09-14T00:00:00Z,,Allen
41.6846,-86.2006,2025-04-29T00:00:00Z,,Sorin
41.68461299,-86.20424496,2024-09-22T00:00:00Z,,Wilder
41.684632013,-86.24175699,2023-03-08T00:00:00Z,,St
41.684633019,-86.27908203,2022-12-17T00:00:00Z,,Johnson
41.684641308,-86.28834469,2022-06-19T00:00:00Z,,Westmoor
41.684646011,-86.27024499,2022-09-22T00:00:00Z,,Lincoln
41.68465,-86.2785,2025-08-03T00:00:00Z,,Johnson
41.68465,-86.2785,2025-08-10T00:00:00Z,,Johnson
41.684657913,-86.26118399,2022-06-23T00:00:00Z,,Cushing
41.684662137,-86.28660586,2022-08-07T00:00:00Z,,Westmoor
41.684662137,-86.28660586,2022-08-07T00:00:00Z,,Westmoor
41.68467,-86.2785,2024-11-10T00:00:00Z,,Johnson
41.68467,-86.2785,2024-11-10T00:00:00Z,,Johnson
41.68467,-86.2785,2024-12-27T00:00:00Z,,Johnson
41.684674006,-86.27853703,2023-04-16T00:00:00Z,,Johnson
41.684674006,-86.27853703,2023-08-05T00:00:00Z,,Johnson
41.684674006,-86.27853703,2023-11-12T00:00:00Z,,Johnson
41.684674006,-86.27785701,2022-12-02T00:00:00Z,,Brookfield
41.68467401,-86.27853703,2024-04-27T00:00:00Z,,Johnson
41.68467401,-86.27853703,2024-05-26T00:00:00Z,,Johnson
41.68467401,-86.27853703,2024-07-02T00:00:00Z,,Johnson
41.684676018,-86.250027,2023-01-19T00:00:00Z,,Michigan
41.68468,-86.2649,2025-05-15T00:00:00Z,,Sherman
41.684682011,-86.27005899,2022-01-10T00:00:00Z,,Diamond
41.684682011,-86.23934502,2023-08-27T00:00:00Z,,South
41.684682011,-86.23934502,2023-08-29T00:00:00Z,,South
41.684682011,-86.23934502,2023-11-03T00:00:00Z,,South
41.684683017,-86.273468,2022-10-12T00:00:00Z,,Laporte
41.684683017,-86.273468,2022-10-15T00:00:00Z,,Laporte
41.68468499,-86.26630499,2024-09-14T00:00:00Z,,Allen
41.6847,-86.2833,2025-11-20T00:00:00Z,,Olive
41.684711012,-86.23557903,2022-11-10T00:00:00Z,,Eddy
41.684711012,-86.23557903,2023-01-21T00:00:00Z,,Eddy
41.684714994,-86.26582898,2022-12-12T00:00:00Z,,Allen
41.684727609,-86.26866258,2023-06-10T00:00:00Z,,Cleveland
41.68473087,-86.26866143,2024-07-22T00:00:00Z,,Cleveland
41.68473826,-86.28925459,2024-04-15T00:00:00Z,,Eclipse
41.684742989,-86.28330902,2022-06-06T00:00:00Z,,Olive
41.684743416,-86.28231804,2022-07-08T00:00:00Z,,Elmer
41.68475,-86.2639,2024-12-03T00:00:00Z,,Harrison
41.68475,-86.248,2025-05-11T00:00:00Z,,Bartlett
41.684752749,-86.27768663,2022-02-13T00:00:00Z,,Rupel
41.684772997,-86.26628898,2022-02-11T00:00:00Z,,Allen
41.684772997,-86.26628898,2023-04-03T00:00:00Z,,Allen
41.684796005,-86.25443202,2023-12-12T00:00:00Z,,Lamonte
41.684820019,-86.280918,2022-12-06T00:00:00Z,,Huey
41.684820019,-86.280918,2023-03-28T00:00:00Z,,Huey
41.684829993,-86.28016396,2024-03-27T00:00:00Z,,Obrien
41.68483298,-86.26133499,2024-09-12T00:00:00Z,,Cushing
41.68484841,-86.26358404,2024-05-07T00:00:00Z,,Harrison
41.684862012,-86.27309601,2022-02-07T00:00:00Z,,Lincoln
41.684862012,-86.27309601,2023-01-27T00:00:00Z,,Lincoln
41.684867,-86.19862598,2022-03-11T00:00:00Z,,Sorin
41.684867,-86.19862598,2024-06-15T00:00:00Z,,Sorin
41.684868005,-86.28979997,2022-02-08T00:00:00Z,,Westmoor
41.684868005,-86.28979997,2023-02-24T00:00:00Z,,Westmoor
41.684869011,-86.20023397,2023-05-02T00:00:00Z,,Patterson
41.68487,-86.2898,2024-08-27T00:00:00Z,,Westmoor
41.68487,-86.279,2025-06-15T00:00:00Z,,Johnson
41.68487,-86.264,2025-03-15T00:00:00Z,,Harrison
41.684870017,-86.265833,2023-03-07T00:00:00Z,,Allen
41.684874,-86.28153197,2024-05-17T00:00:00Z,,Huey
41.684874,-86.28153197,2024-05-21T00:00:00Z,,Huey
41.684874,-86.28153197,2024-05-21T00:00:00Z,,Huey
41.684879992,-86.26509296,2023-02-03T00:00:00Z,,Sherman
41.68489,-86.287,2024-08-30T00:00:00Z,,Westmoor
41.68489202,-86.28869003,2024-07-16T00:00:00Z,,Westmoor
41.684898013,-86.26272097,2024-02-07T00:00:00Z,,Cottage
41.6849,-86.2878,2025-06-10T00:00:00Z,,Westmoor
41.6849,-86.2646,2025-04-25T00:00:00Z,,Sherman
41.6849,-86.2646,2025-04-25T00:00:00Z,,Sherman
41.684903,-86.28395501,2023-08-16T00:00:00Z,,Westmoor
41.684903,-86.28395501,2023-09-30T00:00:00Z,,Westmoor
41.68491,-86.2867,2025-05-14T00:00:00Z,,Westmoor
41.68491,-86.2861,2025-05-24T00:00:00Z,,Westmoor
41.68491398,-86.24126799,2023-04-06T00:00:00Z,,St
41.68492,-86.2413,2025-01-11T00:00:00Z,,St
41.68492999,-86.28570901,2024-09-28T00:00:00Z,,Westmoor
41.684935983,-86.28630203,2024-02-16T00:00:00Z,,Westmoor
41.68495,-86.2321,2025-09-08T00:00:00Z,,Chalfant
41.68495199,-86.27854701,2024-06-22T00:00:00Z,,Johnson
41.684951992,-86.27854701,2022-09-28T00:00:00Z,,Johnson
41.684951992,-86.27854701,2022-12-18T00:00:00Z,,Johnson
41.684966996,-86.27008296,2022-12-12T00:00:00Z,,Diamond
41.684975,-86.22832902,2022-06-18T00:00:00Z,,Chalfant
41.684978982,-86.28335202,2023-07-14T00:00:00Z,,Olive
41.68498,-86.2833,2025-01-02T00:00:00Z,,Olive
41.684988998,-86.26962003,2023-09-10T00:00:00Z,,Harrison
41.68499,-86.2857,2025-10-31T00:00:00Z,,Westmoor
41.68499,-86.2341,2025-07-26T00:00:00Z,,Chalfant
41.685007036,-86.27402462,2022-04-02T00:00:00Z,,Wilber
41.68500798,-86.23227496,2024-04-08T00:00:00Z,,Chalfant
41.68501,-86.2395,2025-08-10T00:00:00Z,,South
41.68501,-86.2395,2025-08-26T00:00:00Z,,South
41.685016994,-86.26834699,2022-08-28T00:00:00Z,,Cleveland
41.685016994,-86.26834699,2022-08-31T00:00:00Z,,Cleveland
41.685026004,-86.22968001,2022-07-08T00:00:00Z,,Chalfant
41.685035979,-86.25769099,2023-01-06T00:00:00Z,,Forest
41.68504,-86.2688,2025-10-27T00:00:00Z,,Cleveland
41.685054179,-86.2473862,2022-06-24T00:00:00Z,,Riverside
41.685057981,-86.26220096,2023-01-27T00:00:00Z,,Cottage
41.685059993,-86.27412899,2022-08-10T00:00:00Z,,Wilber
41.68509,-86.2747,2024-12-10T00:00:00Z,,Lincoln
41.68509,-86.2387,2025-08-17T00:00:00Z,,South
41.685093018,-86.27008003,2023-07-17T00:00:00Z,,Diamond
41.685101986,-86.28215802,2022-11-23T00:00:00Z,,Elmer
41.685120007,-86.27084697,2022-01-15T00:00:00Z,,Lawndale
41.685167994,-86.27975903,2023-01-03T00:00:00Z,,Fredrickson
41.68517,-86.2802,2025-08-18T00:00:00Z,,Obrien
41.68517,-86.2798,2024-08-31T00:00:00Z,,Fredrickson
41.68517,-86.2798,2024-12-10T00:00:00Z,,Fredrickson
41.68517,-86.2703,2025-05-28T00:00:00Z,,Diamond
41.68517,-86.2426,2025-11-17T00:00:00Z,,Hill
41.685201018,-86.27855195,2022-12-28T00:00:00Z,,Johnson
41.685201018,-86.27855195,2022-12-28T00:00:00Z,,Johnson
41.685215016,-86.28277099,2022-01-16T00:00:00Z,,Elmer
41.685215016,-86.28277099,2022-03-11T00:00:00Z,,Elmer
41.685215016,-86.28277099,2022-03-13T00:00:00Z,,Elmer
41.685215016,-86.28277099,2024-03-17T00:00:00Z,,Elmer
41.685229014,-86.27256401,2023-01-02T00:00:00Z,,Lincoln
41.685229014,-86.27256401,2023-04-08T00:00:00Z,,Lincoln
41.685229014,-86.27256401,2023-11-04T00:00:00Z,,Lincoln
41.685247999,-86.27472503,2022-11-14T00:00:00Z,,Lincoln
41.68525701,-86.28084097,2023-07-07T00:00:00Z,,Fredrickson
41.68526,-86.2426,2025-07-25T00:00:00Z,,Hill
41.68527,-86.2394,2025-05-27T00:00:00Z,,St
41.68527,-86.2394,2025-06-17T00:00:00Z,,St
41.685279012,-86.28914903,2022-08-07T00:00:00Z,,Eclipse
41.685279012,-86.28914903,2022-08-07T00:00:00Z,,Eclipse
41.685279012,-86.28914903,2023-07-01T00:00:00Z,,Eclipse
41.685282993,-86.26644103,2022-05-14T00:00:00Z,,Allen
41.685282993,-86.26644103,2022-09-20T00:00:00Z,,Allen
41.68529,-86.2396,2025-06-29T00:00:00Z,,St
41.68529,-86.2382,2024-08-29T00:00:00Z,,Notre
41.685302984,-86.22092201,2022-01-30T00:00:00Z,,Rockne
41.685309019,-86.25883101,2024-03-26T00:00:00Z,,Portage
41.685316982,-86.23632099,2024-03-06T00:00:00Z,,Frances
41.68532599,-86.28669397,2024-09-13T00:00:00Z,,Fredrickson
41.68533,-86.2223,2025-06-21T00:00:00Z,,Churchill
41.68533999,-86.29099296,2023-10-17T00:00:00Z,,Fredrickson
41.68534,-86.2646,2025-06-05T00:00:00Z,,Sherman
41.68535801,-86.27855698,2024-05-08T00:00:00Z,,Johnson
41.685358011,-86.27855698,2022-10-27T00:00:00Z,,Johnson
41.685359981,-86.29011496,2023-06-14T00:00:00Z,,Fredrickson
41.685359981,-86.29011496,2023-09-07T00:00:00Z,,Fredrickson
41.685359981,-86.29011496,2023-09-13T00:00:00Z,,Fredrickson
41.685359981,-86.29011496,2024-03-16T00:00:00Z,,Fredrickson
41.68536,-86.2786,2025-06-25T00:00:00Z,,Johnson
41.685361993,-86.28981799,2023-06-09T00:00:00Z,,Fredrickson
41.68536602,-86.22704801,2024-05-12T00:00:00Z,,Chalfant
41.685398999,-86.28496503,2022-03-14T00:00:00Z,,Fredrickson
41.685398999,-86.28496503,2023-09-06T00:00:00Z,,Fredrickson
41.68542,-86.2404,2025-08-30T00:00:00Z,,Turnock
41.68542402,-86.28451803,2024-10-27T00:00:00Z,,Fredrickson
41.685437011,-86.259002,2024-03-18T00:00:00Z,,Portage
41.685439986,-86.25958203,2023-11-02T00:00:00Z,,Portage
41.685467982,-86.27325903,2023-07-05T00:00:00Z,,Lincoln
41.685471,-86.256581980000007,2022-09-20T00:00:00Z,,Park
41.685472398,-86.25209319,2022-04-05T00:00:00Z,,Main
41.685488015,-86.26005896,2023-11-27T00:00:00Z,,Scott
41.685489985,-86.23888401,2022-08-30T00:00:00Z,,South
41.68549,-86.2834,2025-07-06T00:00:00Z,,Olive
41.685497989,-86.20072095,2022-05-30T00:00:00Z,,Patterson
41.685500206,-86.28957528,2023-09-19T00:00:00Z,,Frederickson
41.68551,-86.2369,2025-09-13T00:00:00Z,,Frances
41.68551899,-86.28221401,2024-07-05T00:00:00Z,,Elmer
41.68552,-86.2356,2025-05-07T00:00:00Z,,Eddy
41.68553,-86.2866,2025-08-22T00:00:00Z,,Frederickson
41.68553399,-86.262712,2022-07-22T00:00:00Z,,Cottage
41.68553399,-86.262712,2024-09-18T00:00:00Z,,Cottage
41.685546018,-86.27797897,2022-10-23T00:00:00Z,,Brookfield
41.68554799,-86.28089797,2024-06-05T00:00:00Z,,Huey
41.685555467,-86.25934626,2024-01-05T00:00:00Z,,Portage
41.68556,-86.2623,2025-07-02T00:00:00Z,,Cottage
41.68558,-86.2736,2025-07-13T00:00:00Z,,Lincoln
41.685596016,-86.259102,2022-05-26T00:00:00Z,,Portage
41.685596016,-86.259102,2022-06-07T00:00:00Z,,Portage
41.685596016,-86.259102,2023-09-22T00:00:00Z,,Portage
41.685596016,-86.259102,2024-02-18T00:00:00Z,,Portage
41.685596016,-86.259102,2024-03-12T00:00:00Z,,Portage
41.685596016,-86.259102,2024-03-12T00:00:00Z,,Portage
41.68559602,-86.259102,2024-04-02T00:00:00Z,,Portage
41.685598991,-86.234597,2022-04-14T00:00:00Z,,Eddy
41.685598991,-86.234597,2022-11-10T00:00:00Z,,Eddy
41.68561,-86.2659,2025-03-13T00:00:00Z,,Allen
41.685612989,-86.25837202,2022-09-25T00:00:00Z,,Leland
41.685618982,-86.24127897,2023-06-02T00:00:00Z,,St
41.685618982,-86.24127897,2023-11-06T00:00:00Z,,St
41.68562,-86.2676,2025-09-06T00:00:00Z,,Blaine
41.68563,-86.2507,2025-03-10T00:00:00Z,,Michigan
41.68563,-86.2507,2025-03-13T00:00:00Z,,Michigan
41.68563,-86.2507,2025-03-29T00:00:00Z,,Michigan
41.685637003,-86.26835503,2023-12-16T00:00:00Z,,Cleveland
41.68565,-86.2615,2025-08-04T00:00:00Z,,Cushing
41.685684989,-86.27007802,2023-04-02T00:00:00Z,,Diamond
41.68569,-86.2764,2024-11-19T00:00:00Z,,Lincoln
41.68569,-86.2701,2025-09-12T00:00:00Z,,Diamond
41.685705986,-86.29212796,2024-02-09T00:00:00Z,,Fredrickson
41.68571,-86.2764,2024-12-11T00:00:00Z,,Lincoln
41.685716003,-86.29237598,2022-12-16T00:00:00Z,,Bendix
41.685721996,-86.29137702,2023-06-07T00:00:00Z,,Fredrickson
41.685723,-86.26710898,2024-07-13T00:00:00Z,,Blaine
41.685724318,-86.2378984,2022-09-22T00:00:00Z,,Notre
41.68573101,-86.291,2024-05-19T00:00:00Z,,Goodland
41.685739011,-86.26452199,2022-06-04T00:00:00Z,,Sherman
41.68574601,-86.28144296,2023-11-27T00:00:00Z,,Huey
41.68575,-86.2881,2024-12-02T00:00:00Z,,Fredrickson
41.68575,-86.2881,2025-03-15T00:00:00Z,,Frederickson
41.68575502,-86.271837970000007,2023-02-14T00:00:00Z,,Van
41.685762019,-86.23619602,2022-06-20T00:00:00Z,,Campeau
41.685763989,-86.28700795,2023-02-07T00:00:00Z,,Fredrickson
41.685765,-86.28730903,2024-06-23T00:00:00Z,,Fredrickson
41.685768012,-86.28094398,2022-12-11T00:00:00Z,,Huey
41.68578,-86.2907,2025-06-09T00:00:00Z,,Fredrickson
41.685784986,-86.28437796,2024-01-11T00:00:00Z,,Fredrickson
41.685789009,-86.28572703,2024-01-19T00:00:00Z,,Fredrickson
41.685789009,-86.28572703,2024-01-19T00:00:00Z,,Fredrickson
41.685789009,-86.22670502,2023-11-25T00:00:00Z,,Campeau
41.685789009,-86.22670502,2023-12-14T00:00:00Z,,Campeau
41.68579,-86.285,2025-01-25T00:00:00Z,,Fredrickson
41.685790979,-86.28586902,2023-02-21T00:00:00Z,,Fredrickson
41.6858,-86.2848,2025-01-16T00:00:00Z,,Fredrickson
41.6858,-86.2561,2025-09-18T00:00:00Z,,Park
41.685810006,-86.26931602,2023-01-04T00:00:00Z,,Van
41.68581101,-86.26346302,2024-05-28T00:00:00Z,,Harrison
41.68581202,-86.28466303,2024-05-08T00:00:00Z,,Fredrickson
41.685825009,-86.26580098,2023-08-07T00:00:00Z,,Van
41.685835989,-86.22534296,2023-10-19T00:00:00Z,,Campeau
41.68584,-86.2822,2025-03-14T00:00:00Z,,Elmer
41.68584,-86.2669,2025-10-20T00:00:00Z,,Van
41.68584,-86.2668,2025-08-02T00:00:00Z,,Van
41.685843994,-86.26759798,2023-11-18T00:00:00Z,,Blaine
41.685848018,-86.25941096,2022-09-01T00:00:00Z,,Portage
41.68585,-86.2594,2025-06-08T00:00:00Z,,Portage
41.685851999,-86.27418699,2023-03-09T00:00:00Z,,Lincoln
41.685853005,-86.265099,2023-05-10T00:00:00Z,,Sherman
41.685854011000004,-86.26327895,2023-04-30T00:00:00Z,,Van
41.68586,-86.2785,2025-08-10T00:00:00Z,,Johnson
41.68586,-86.2785,2025-08-10T00:00:00Z,,Johnson
41.68586,-86.2663,2024-08-22T00:00:00Z,,Allen
41.685870984,-86.27860099,2022-08-17T00:00:00Z,,Johnson
41.685891017,-86.26346302,2023-03-22T00:00:00Z,,Harrison
41.685891017,-86.26346302,2023-04-24T00:00:00Z,,Harrison
41.685891017,-86.26346302,2023-06-08T00:00:00Z,,Harrison
41.68589273,-86.2365332,2022-10-01T00:00:00Z,,South
41.6859,-86.2603,2025-11-07T00:00:00Z,,Portage
41.6859,-86.2505,2025-03-11T00:00:00Z,,Michigan
41.685906984,-86.19846899,2023-11-21T00:00:00Z,,Whitehall
41.685917,-86.24046098,2024-07-15T00:00:00Z,,Turnock
41.685934016,-86.25772703,2022-12-30T00:00:00Z,,Forest
41.685951491,-86.26375495,2022-08-11T00:00:00Z,,Vanburen
41.68597,-86.239,2025-05-12T00:00:00Z,,St
41.685971986,-86.20238895,2022-06-03T00:00:00Z,,Wilder
41.685995938,-86.26742847,2023-03-28T00:00:00Z,,Blaine
41.686,-86.284,2025-10-30T00:00:00Z,,Olive
41.68601,-86.28402299,2024-06-06T00:00:00Z,,Olive
41.68601,-86.28402299,2024-06-21T00:00:00Z,,Olive
41.68601,-86.284,2025-05-14T00:00:00Z,,Olive
41.686019008,-86.25299,2022-06-14T00:00:00Z,,Lafayette
41.686019008,-86.25299,2023-01-23T00:00:00Z,,Lafayette
41.68601901,-86.25299,2024-04-19T00:00:00Z,,Lafayette
41.68601901,-86.25299,2024-09-17T00:00:00Z,,Lafayette
41.68602635,-86.26014679,2024-06-25T00:00:00Z,,Van
41.68603,-86.2418,2025-05-26T00:00:00Z,,St
41.68604,-86.2827,2025-05-14T00:00:00Z,,Elmer
41.686062007,-86.27948503,2023-02-19T00:00:00Z,,Prast
41.686062007,-86.27948503,2023-05-25T00:00:00Z,,Prast
41.686078017,-86.27476702,2022-02-13T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2022-04-15T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2022-06-27T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2022-07-17T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2022-08-02T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2022-08-14T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2022-12-29T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2023-04-11T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2023-06-13T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2023-08-07T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2023-10-23T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2023-11-05T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2023-12-10T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2024-01-07T00:00:00Z,,Lincoln
41.686078017,-86.27476702,2024-03-23T00:00:00Z,,Lincoln
41.68607802,-86.27476702,2024-05-08T00:00:00Z,,Lincoln
41.68607802,-86.27476702,2024-06-16T00:00:00Z,,Lincoln
41.68607802,-86.27476702,2024-09-20T00:00:00Z,,Lincoln
41.68607802,-86.27476702,2024-10-13T00:00:00Z,,Sample
41.68608,-86.2748,2025-06-14T00:00:00Z,,Lincoln
41.68608,-86.2748,2025-07-10T00:00:00Z,,Lincoln
41.68608,-86.2748,2025-07-29T00:00:00Z,,Lincoln
41.68608598,-86.20024604,2023-09-30T00:00:00Z,,Patterson
41.68609,-86.2786,2024-08-16T00:00:00Z,,Johnson
41.686093984,-86.27087899,2022-05-21T00:00:00Z,,Van
41.68609499,-86.27741101,2022-11-01T00:00:00Z,,Lincoln
41.68609499,-86.27741101,2024-05-27T00:00:00Z,,Lincoln
41.686098008,-86.2566,2022-03-20T00:00:00Z,,Park
41.686105007,-86.26916799,2023-03-09T00:00:00Z,,Van
41.686105007,-86.26916799,2023-03-23T00:00:00Z,,Van
41.686107018,-86.26778196,2022-10-28T00:00:00Z,,Van
41.686112006,-86.27800596,2022-06-27T00:00:00Z,,Lincoln
41.68612,-86.2832,2024-12-01T00:00:00Z,,Prast
41.68612,-86.2713,2025-09-15T00:00:00Z,,Van
41.68612198,-86.26576603,2023-07-10T00:00:00Z,,Van
41.686123711,-86.28373892,2022-01-17T00:00:00Z,,Prast
41.686123711,-86.28373892,2022-06-21T00:00:00Z,,Prast
41.686129985,-86.28440797,2023-06-07T00:00:00Z,,Prast
41.68612999,-86.28440797,2024-07-10T00:00:00Z,,Prast
41.68613,-86.2684,2024-08-18T00:00:00Z,,Van
41.68613,-86.2684,2025-07-22T00:00:00Z,,Van
41.68613,-86.2658,2025-01-31T00:00:00Z,,Van
41.686148006,-86.266955,2023-12-04T00:00:00Z,,Van
41.68616,-86.2747,2024-12-23T00:00:00Z,,Lincoln
41.68616,-86.2747,2025-08-08T00:00:00Z,,Lincoln
41.686179983,-86.29101199,2023-09-25T00:00:00Z,,Prast
41.68618,-86.291,2024-11-12T00:00:00Z,,Prast
41.68618,-86.2846,2025-09-06T00:00:00Z,,Prast
41.68618,-86.2846,2025-11-28T00:00:00Z,,Prast
41.68618,-86.2726,2025-05-31T00:00:00Z,,Sancome
41.68618728,-86.27631329,2023-12-19T00:00:00Z,,College
41.686203997,-86.28983903,2022-07-25T00:00:00Z,,Prast
41.686204,-86.26115096,2024-07-07T00:00:00Z,,Van
41.686206009,-86.28902296,2022-10-28T00:00:00Z,,Prast
41.686206009,-86.25724499,2024-03-24T00:00:00Z,,Forest
41.686213007,-86.25774899,2022-04-25T00:00:00Z,,Forest
41.686217995,-86.29012996,2023-03-15T00:00:00Z,,Prast
41.686222018,-86.28456304,2023-02-09T00:00:00Z,,Prast
41.686222018,-86.28456304,2023-03-01T00:00:00Z,,Prast
41.686222018,-86.28456304,2023-06-14T00:00:00Z,,Prast
41.686222018,-86.28456304,2023-06-14T00:00:00Z,,Prast
41.686222018,-86.28456304,2023-11-22T00:00:00Z,,Prast
41.686224226,-86.27385953,2022-05-03T00:00:00Z,,Wilber
41.686228011,-86.23558003,2022-09-19T00:00:00Z,,Eddy
41.686255001,-86.28590397,2023-08-14T00:00:00Z,,Prast
41.686255001,-86.24131099,2022-01-26T00:00:00Z,,St
41.686259635,-86.27662884,2022-06-23T00:00:00Z,,Lincolnwaywest
41.686262,-86.28560398,2023-07-23T00:00:00Z,,Prast
41.68627998,-86.20244402,2024-06-10T00:00:00Z,,Wilder
41.686284002,-86.23965196,2023-05-31T00:00:00Z,,St
41.686286014,-86.26638202,2023-03-18T00:00:00Z,,Allen
41.6863,-86.2341,2025-06-05T00:00:00Z,,Campeau
41.6863,-86.2341,2025-06-05T00:00:00Z,,Campeau
41.686301981,-86.28210999,2022-06-10T00:00:00Z,,Elmer
41.686308016,-86.26061502,2022-04-12T00:00:00Z,,Portage
41.686308016,-86.26061502,2022-05-22T00:00:00Z,,Portage
41.68631,-86.2651,2025-09-05T00:00:00Z,,Sherman
41.68632,-86.2306,2024-11-09T00:00:00Z,,Campeau
41.686329013,-86.28161403,2023-02-21T00:00:00Z,,Huey
41.686329013,-86.28161403,2024-03-27T00:00:00Z,,Huey
41.686330019,-86.26398496,2023-06-14T00:00:00Z,,Harrison
41.68633999,-86.24486299,2024-05-20T00:00:00Z,,Niles
41.68633999,-86.24486299,2024-06-17T00:00:00Z,,Niles
41.686339993,-86.24486299,2022-05-06T00:00:00Z,,Niles
